time,channel,real_name,text
2020-09-06T17:41:26Z,clb_ausstellung,Dietmar Offenhuber,"• Störungen des “kulturellen Korsetts” der kalendarischen Zeit (z.b. durch fehlende Kinderbetreuung, Heimarbeit ...)
• Zeitliche Bruchstellen - gewohnte Prozesse verschwinden. Dies manifestiert sich in vielen Beiträgen explizit und implizit, kann weiter ausgebaut werden.
• Kontinuierliche Einschwing- und Ausschwing Prozesse (Verkehr, Ökonomie, Emissionen)
• Inkubationszeit der Krankheit, die Sozialräume strukturiert: ab wann muss von eine mögliche Ansteckung in Betracht gezogen werden? (Israelisches Modell des “Schichtbetriebs”, nach 3 tagen physischer Präsenz Test und 10 Tage Quarantäne)
• Zeit ersetzt Raum: Physische Distanzvorgaben erfordern neue zeitliche Ordnungen,( z.b. beim Besuch von Ausstellungen)
• unmerklich langsame, nicht verortbare Prozesse - wann begann das “new normal”? bis hin zum “shifting baseline syndrome” das es uns unmöglich macht z.B. Klimaveränderungen bewusst zu beobachten.
• _Eigenzeit_ (Helga Nowotny) - haben jedes Ding, Person, Prozess, etc. eine spezifische Eigenzeit; hat sich diese durch die Pandemie verändert oder wurde sie nur gestört?
• Latenz - die kausale Distanz zwischen Ursache und Effekt. Einfache Veränderungen haben oft unbeabsichtigte und unvorhersehbare Effekte, die erst später sichtbar werden.
• Orte bekommen neue Geschwindigkeiten: Fahrspuren werden zu Fussgeherzonen und Gastgärten, um physische Distanz möglich zu machen; auf der anderen Seite werden die leeren Strassen oft verbotenerweise für Rennen benutzt, Zunahme der Verkehrsunfälle
• Gewöhnungseffekte im Sinne von Adaptionsmechanismen, sowie Improvisatorische Reaktionen.
• Geschwindigkeit der Medial vermittelten Abläufe z.B. Desinformationstaktiken, bei denen es nur um die Verbreitungsgeschwindigkeit geht. (Georg Spehr)
• Reaktionszeiten / zeitliche Vorgaben durch Politik &amp; öffentliche Institutionen  (Georg Spehr)
• Wartezeiten: wie z.B. bei Schlangen vor Geschäften (Georg Spehr)
• Zeitvertreib, Langeweile (Georg Spehr)
• Zeitlöcher - Verlust des Zeitgefühls. (Georg Spehr)
"
2020-09-10T10:45:03Z,eliot_felde,Eliot Felde,"<img class=""fit"" src=""https://files.slack.com/files-tmb/T012DPKCBQV-F01ALMWPR2Q-7a39299e38/img_5039_1024.jpg?t=xoxe-1081801419845-1460371085732-1447478355206-ee90633e5b0a90e5044d36ec67b96435"">"
2020-09-10T14:45:32Z,eliot_felde,Dietmar Offenhuber,awesome!
2020-09-15T16:16:25Z,clb_ausstellung,Dietmar Offenhuber,"I will switch to english so nobody is excluded (hopefully?).

Thank you for the great meeting today. if you could not make it, happy to catch up individually - we are aware that times don’t work for everyone, but we will do our best to keep everyone in the loop.

We agreed to speak again next Tuesday a bit later at 19:00, hope this works for more people

Join Zoom Meeting
<p></p><a href=""https://princeton.zoom.us/j/91494728486"">Link</a><p></p>

Meeting ID: 914 9472 8486
One tap mobile
<tel:+13126266799,,91494728486#|+13126266799,,91494728486#> US (Chicago)
<tel:+16465588656,,91494728486#|+16465588656,,91494728486#> US (New York)

Please also check out the new slack channel <#C019ZH23MB8|clb_ausstellung> - <p></p><a href=""https://stadtmusik.slack.com/archives/C019ZH23MB8"">Link</a><p></p> - for discussing ideas about the exhibition. 

&gt; sven, can you perhaps add the floorplans etc. there as well?

For the exhibition, we want to continue discussing a few questions (as we talked today): 

1. how could you imagine framing / contextualizing / adding to / presenting your own contributions?
2. do you have thoughts about exhibition strategies (including performative ones) for the collection as a whole?
3. any thoughts about exhibition strategies / installations / workshops not directly connected to the collected material?

- thoughts about costs for particular ideas
- I to download all slack material, I made a 1.2GB zip file (will take a while to upload) <p></p><a href=""https://www.dropbox.com/s/hc0tl9q8oh811e6/Berlin_sep9.zip?dl=0"">Link</a><p></p> 

Looking forward to continuing the discussion!"
2020-09-16T06:30:35Z,ursula_rogg,Ursula Rogg,"<video width=""100%"" controls><source src=""https://files.slack.com/files-pri/T012DPKCBQV-F01ABKH7R0X/20200915_125529.mp4?t=xoxe-1081801419845-1460371085732-1447478355206-ee90633e5b0a90e5044d36ec67b96435"" type=""video/mp4""></video>"
2020-09-18T12:24:55Z,ursula_rogg,Ursula Rogg,score #3: lala la la la
2020-09-18T12:24:55Z,ursula_rogg,Ursula Rogg,"<img class=""fit"" src=""NA"">"
2020-09-18T12:27:08Z,ursula_rogg,Dietmar Offenhuber,nanananana
2020-09-19T14:54:15Z,clb_ausstellung,Dietmar Offenhuber,a quick plot that shows the timeline of slack uploads per channel. maybe we can use something like that as a basis.
2020-09-19T14:54:15Z,clb_ausstellung,Dietmar Offenhuber,"<img class=""fit"" src=""https://files.slack.com/files-tmb/T012DPKCBQV-F01BQJ2K9ME-fdf6b703e4/jul_1024.png?t=xoxe-1081801419845-1460371085732-1447478355206-ee90633e5b0a90e5044d36ec67b96435"">"
2020-09-19T16:00:20Z,clb_ausstellung,Dietmar Offenhuber,"Gave a quick 10-min presentation at the Princeton Mellon Forum about the project - <p></p><a href=""https://www.dropbox.com/s/9pympu5wo2vvmim/GMT20200916-203034_Mellon-For_1920x1120.mp4?dl=0"">Link</a><p></p>"
2020-09-19T16:02:33Z,clb_ausstellung,Dietmar Offenhuber,"Hello everyone, a quick summary of things we discussed:
So far discussed components / projects:
• Blackboard installation
• annotated timeline, video, sound, contextual information
• stops at some point, to be continued during exhibition 
• Social distancing symbols / crowd control parkour on floor, inside gallery, onto street
• Felde: typology of distancing markers
• Jaschko, Felde, Emler … : Documentations of barriers, fences … 
• Emler: performance in public space
• Annotated timeline contributions
• Sound pieces, which could be presented “stand-alone” or in the context of the timeline: 
• sound with commentary - e.g. Udo Noll
• with Video - eg. Nika Radic, Peter Cusack, Sam Auinger
• Video pieces, text pieces
• Performative works
*Additional topics:* 
• C19, the city and disabilities / accessibility
• wildlife / acoustic ecologies (comes up both in media and contributions)
*Contextual elements:* 
• Collected images of cities under lockdown
• remote sensing images of pollution changes
• Project on visual changes of smog in LA based on traffic cams
• List of C19 requirements for exhibitions
• Timeline of official measures in Berlin (end of lockdown, mask oder, gradual opening ...)
• Mining other blogs / diaries (Tagesthemen)
*Questions / Tasks for the group <!here> :*
• Does someone know an illustrator / graphics designer for the exhibition?
• thoughts &amp; ideas about exhibition design, structure of timeline?
• Anyone have ideas about a landing page for the project?
• Would anyone like to help map our process / teams / projects? Sven will create a Miro space, but it could be in any other digital or analog format as well.
"
2020-09-19T16:06:57Z,clb_ausstellung,Dietmar Offenhuber,"ich hab auch eine kleine app gebaut um zu sehen ob man auf die slack inhalte über urls gut zugreifen kann - die ist jetzt oeffentlich zugänglich, aber nicht über google auffindbar etc. <p></p><a href=""https://dietoff.shinyapps.io/berlinlokal/"">Link</a><p></p>"
2020-09-21T18:17:45Z,katrin_emler,katrinem,"nach gut 2 Monaten in Linz und einem kurzen Abstecher in Augsburg wieder in Berlin. Gestern noch im Auto, heute die ersten kleinen Wege zu Fuß. Hatte mir in Linz einen rechten Hasengang (zick-zack) angewöhnt, in Augsburg ging ich schon weniger ausufernd und heut in Berlin ziemlich geradelinig… liebe diese breiten Gehwege rund um unser Haus…"
2020-09-22T07:55:42Z,clb_ausstellung,katrinem,"Liebe Alle,"
2020-09-22T08:41:06Z,clb_ausstellung,katrinem,"ich habe letzte Woche bei unserem Gespräch angemerkt über outdoor performances im zeitlichen Rahmen der Ausstellung gern in einer kleinen extrarunde nachzudenken. Da wir zu dritt sind (ursula, nika, katrin), möchte ich anbieten, dass wir uns diese Woche für 1 Stunde - Mittwoch (20 Uhr)  oder Donnerstag (20 Uhr) - auf ein Getränk treffen? Gerne bei mir am Balkon, wenn es nicht zu kalt ist… aber wenn es euch lieber ist natürlich auch über zoom… gruß katrin"
2020-09-22T17:36:28Z,clb_ausstellung,Dietmar Offenhuber,"zum thema internationale bezüge - <p></p><a href=""https://www.societyandspace.org/articles/the-pandemic-southern-urbanisms-and-collective-life"">Link</a><p></p>"
2020-09-22T18:27:48Z,max_joy,MaxJoy sensoricArt,"<img class=""fit"" src=""https://files.slack.com/files-tmb/T012DPKCBQV-F01AZGUR58E-2459d166a0/img_2148_1024.jpg?t=xoxe-1081801419845-1460371085732-1447478355206-ee90633e5b0a90e5044d36ec67b96435"">"
2020-09-22T18:28:54Z,max_joy,MaxJoy sensoricArt,Home-Office-Atmo !
2020-09-22T18:30:19Z,max_joy,MaxJoy sensoricArt,"<img class=""fit"" src=""https://files.slack.com/files-tmb/T012DPKCBQV-F01B6F8KA2X-7919bf6a6f/img_2143_1024.jpg?t=xoxe-1081801419845-1460371085732-1447478355206-ee90633e5b0a90e5044d36ec67b96435"">"
2020-09-22T18:31:08Z,max_joy,MaxJoy sensoricArt,(S)chanell-Test
2020-09-22T20:26:05Z,clb_ausstellung,Dietmar Offenhuber,"nach gespräch mit katrin - zur timeline an der tafelwand. das einfache muster ist eigentlich ganz schön als grundstruktur, ist aber insoferne problematisch da channels / personen übereinander erscheinen, was eine hierarchie erzeugt. eine loesung ist die timeline 45 grad zu verschieben, was ein bessere situation erzeugt (siehe bild). man koennte auch die einzelnen zeitachsen als kurven ausführen, die sich dann der horizontalen annaehern, oder ganz frei wie grashalme."
2020-09-22T20:26:05Z,clb_ausstellung,Dietmar Offenhuber,"<img class=""fit"" src=""https://files.slack.com/files-tmb/T012DPKCBQV-F01B6MGTL8K-720d782c5d/45jul_1024.jpg?t=xoxe-1081801419845-1460371085732-1447478355206-ee90633e5b0a90e5044d36ec67b96435"">"
2020-09-22T20:28:03Z,clb_ausstellung,Dietmar Offenhuber,"auf dieser timeline koennen die beiträge dann mit QR codes referenziert werden. es macht sinn, die inhalte 2x in der ausstellung zu verorten, neben der timeline auch in thematischen clustern, die auch eigenen projekten zugeordnet sein können."
2020-09-22T21:14:43Z,clb_ausstellung,Dietmar Offenhuber,"Ich hab auch meine Notizen der projektideen von heute kurz zusammengeschrieben. Bitte hinzufügen, ändern etc. <p></p><a href=""https://docs.google.com/document/d/1fHAChlbf7H0vfqqd4dr20fDCiZsEw2wOzo2QYb6x07Y/edit?usp=sharing"">Link</a><p></p>"
2020-09-22T21:14:43Z,clb_ausstellung,Dietmar Offenhuber,"<img class=""fit"" src=""https://files.slack.com/files-tmb/T012DPKCBQV-F01B3JCSFHT-f8bee6b254/clb_ausstellung_1024.png?t=xoxe-1081801419845-1460371085732-1447478355206-ee90633e5b0a90e5044d36ec67b96435"">"
2020-09-23T07:31:10Z,sven_sappelt,Sven Sappelt,"Forschungsprojekt an der HU: <p></p><a href=""https://www2.hu-berlin.de/corona-stadt/|Städtisches Leben während Corona>:   <https://www2.hu-berlin.de/corona-stadt/"">Link</a><p></p>"
2020-09-23T23:06:20Z,clb_ausstellung,katrinem,"nur ganz kurz, war heut ein langer Tag: ursula, nika und ich haben heute über (outdoor) performances im zeitlichen Rahmen der Ausstellung gesprochen. performance walks als geführte und selber gehende varianten eventuell mit “partitur”, vielleicht auch teilweise als audiowalk, immer ausgehend vom clb in die Umgebung, aber auch z.B. eine indoor performance abends zum Ausstellungsende:  Hypnose performance von Nika. Morgen/übermorgen werden wir uns selbständig das clb in seiner Umgebung genauer anschauen. Erste Skizzen machen und vergleichen… Unser nächstes gemeinsames Treffen haben wir für den 8. Oktober um 17 Uhr geplant. Ursula und Nika bitte ergänzt/korrigiert!"
2020-09-24T16:19:07Z,clb_ausstellung,MaxJoy sensoricArt,"Das war im SZ-Magazin, vielleicht interessant?"
2020-09-24T16:19:07Z,clb_ausstellung,MaxJoy sensoricArt,"<a href=""https://files.slack.com/files-pri/T012DPKCBQV-F01B4TTEPLN/popup-radwege_deutschlandkarte_sz-magazin.pdf?t=xoxe-1081801419845-1460371085732-1447478355206-ee90633e5b0a90e5044d36ec67b96435"" target=""new"">PDF file</a>"
2020-09-25T11:41:53Z,clb_ausstellung,Georg Spehr,"da ja nicht alle immer ständig mal schnell ins CLB gehen können, hier ein paar Fotos … (im Januar 2018 aufgenommen)"
2020-09-25T11:41:53Z,clb_ausstellung,Georg Spehr,"<img class=""fit"" src=""https://files.slack.com/files-tmb/T012DPKCBQV-F01B6ULQ2HL-6af0c102f8/1_1024.jpg?t=xoxe-1081801419845-1460371085732-1447478355206-ee90633e5b0a90e5044d36ec67b96435"">"
2020-09-25T11:41:53Z,clb_ausstellung,Georg Spehr,"<img class=""fit"" src=""https://files.slack.com/files-tmb/T012DPKCBQV-F01BDLPNSSE-64d1e38d63/2_1024.jpg?t=xoxe-1081801419845-1460371085732-1447478355206-ee90633e5b0a90e5044d36ec67b96435"">"
2020-09-25T11:41:53Z,clb_ausstellung,Georg Spehr,"<img class=""fit"" src=""https://files.slack.com/files-tmb/T012DPKCBQV-F01C3G2R6D6-ec79c15af2/3_1024.jpg?t=xoxe-1081801419845-1460371085732-1447478355206-ee90633e5b0a90e5044d36ec67b96435"">"
2020-09-25T11:41:53Z,clb_ausstellung,Georg Spehr,"<img class=""fit"" src=""https://files.slack.com/files-tmb/T012DPKCBQV-F01C3G2U73J-0d2e1b7642/4_1024.jpg?t=xoxe-1081801419845-1460371085732-1447478355206-ee90633e5b0a90e5044d36ec67b96435"">"
2020-09-25T11:41:53Z,clb_ausstellung,Georg Spehr,"<img class=""fit"" src=""https://files.slack.com/files-tmb/T012DPKCBQV-F01B6UM8K8E-4df808618f/5_1024.jpg?t=xoxe-1081801419845-1460371085732-1447478355206-ee90633e5b0a90e5044d36ec67b96435"">"
2020-09-25T11:41:53Z,clb_ausstellung,Georg Spehr,"<img class=""fit"" src=""https://files.slack.com/files-tmb/T012DPKCBQV-F01BDLQ6N1Y-f79f55ce25/6_1024.jpg?t=xoxe-1081801419845-1460371085732-1447478355206-ee90633e5b0a90e5044d36ec67b96435"">"
2020-09-25T11:41:53Z,clb_ausstellung,Georg Spehr,"<img class=""fit"" src=""https://files.slack.com/files-tmb/T012DPKCBQV-F01BDSTRBBM-2889f1fd95/7_1024.jpg?t=xoxe-1081801419845-1460371085732-1447478355206-ee90633e5b0a90e5044d36ec67b96435"">"
2020-09-25T11:41:53Z,clb_ausstellung,Georg Spehr,"<img class=""fit"" src=""https://files.slack.com/files-tmb/T012DPKCBQV-F01AYUD84ET-e2aca569b6/8_1024.jpg?t=xoxe-1081801419845-1460371085732-1447478355206-ee90633e5b0a90e5044d36ec67b96435"">"
2020-09-25T11:41:53Z,clb_ausstellung,Georg Spehr,"<img class=""fit"" src=""https://files.slack.com/files-tmb/T012DPKCBQV-F01BDLQJ0HY-f74a43d2a5/9_1024.jpg?t=xoxe-1081801419845-1460371085732-1447478355206-ee90633e5b0a90e5044d36ec67b96435"">"
2020-09-25T11:41:53Z,clb_ausstellung,Georg Spehr,"<img class=""fit"" src=""https://files.slack.com/files-tmb/T012DPKCBQV-F01C3G3NLSC-519fd22965/10_1024.jpg?t=xoxe-1081801419845-1460371085732-1447478355206-ee90633e5b0a90e5044d36ec67b96435"">"
2020-09-25T11:42:59Z,clb_ausstellung,Georg Spehr,… und ein Schema mit den Wandbemaßungen
2020-09-25T11:42:59Z,clb_ausstellung,Georg Spehr,"<a href=""https://files.slack.com/files-pri/T012DPKCBQV-F01BKSG4QMS/clb_bema__ung.pdf?t=xoxe-1081801419845-1460371085732-1447478355206-ee90633e5b0a90e5044d36ec67b96435"" target=""new"">PDF file</a>"
2020-09-25T13:14:46Z,clb_ausstellung,Sven Sappelt,Danke! Die hätte ich gelegentlich auch gerne... HG s
2020-09-25T14:22:00Z,sven_sappelt,Sven Sappelt,"Forschungsprojekt an der Northeastern: <p></p><a href=""https://designforemergency.org"">Link</a><p></p>"
2020-09-27T20:30:06Z,ursula_rogg,Ursula Rogg,"<video width=""100%"" controls><source src=""https://files.slack.com/files-pri/T012DPKCBQV-F01BGHYT0V8/20200925_145410.mp4?t=xoxe-1081801419845-1460371085732-1447478355206-ee90633e5b0a90e5044d36ec67b96435"" type=""video/mp4""></video>"
2020-09-27T20:30:06Z,ursula_rogg,Ursula Rogg,"<img class=""fit"" src=""https://files.slack.com/files-tmb/T012DPKCBQV-F01BNPMGNCU-c872cb75e5/20200925_150739_1024.jpg?t=xoxe-1081801419845-1460371085732-1447478355206-ee90633e5b0a90e5044d36ec67b96435"">"
2020-09-27T20:30:06Z,ursula_rogg,Ursula Rogg,"<img class=""fit"" src=""https://files.slack.com/files-tmb/T012DPKCBQV-F01C6DCQD3J-694c8da24a/20200925_151034_1024.jpg?t=xoxe-1081801419845-1460371085732-1447478355206-ee90633e5b0a90e5044d36ec67b96435"">"
2020-09-27T20:30:06Z,ursula_rogg,Ursula Rogg,"<img class=""fit"" src=""https://files.slack.com/files-tmb/T012DPKCBQV-F01BV73GEGH-a697650a2b/20200925_150958_1024.jpg?t=xoxe-1081801419845-1460371085732-1447478355206-ee90633e5b0a90e5044d36ec67b96435"">"
2020-09-27T20:30:06Z,ursula_rogg,Ursula Rogg,"<img class=""fit"" src=""https://files.slack.com/files-tmb/T012DPKCBQV-F01BV73HL57-721e2c59d5/20200925_150953_1024.jpg?t=xoxe-1081801419845-1460371085732-1447478355206-ee90633e5b0a90e5044d36ec67b96435"">"
2020-09-27T20:31:27Z,ursula_rogg,Ursula Rogg,"gegenüber vom clb liegt eine andere welt - die otto suhr siedlung. hinter dem kaffee ""nix verstehn"" und dem friseur, der keiner mehr ist (aber eine geniale frontscheibe hat)"
2020-09-27T20:32:15Z,ursula_rogg,Ursula Rogg,"<img class=""fit"" src=""https://files.slack.com/files-tmb/T012DPKCBQV-F01BNPNPASG-f782cb06ad/20200925_151228_1024.jpg?t=xoxe-1081801419845-1460371085732-1447478355206-ee90633e5b0a90e5044d36ec67b96435"">"
2020-09-27T20:32:15Z,ursula_rogg,Ursula Rogg,"<img class=""fit"" src=""https://files.slack.com/files-tmb/T012DPKCBQV-F01B9RY94LE-af81ac62b2/20200925_151157_1024.jpg?t=xoxe-1081801419845-1460371085732-1447478355206-ee90633e5b0a90e5044d36ec67b96435"">"
2020-09-27T20:32:35Z,ursula_rogg,Ursula Rogg,hier vorbei
2020-09-27T20:33:34Z,ursula_rogg,Ursula Rogg,"<img class=""fit"" src=""https://files.slack.com/files-tmb/T012DPKCBQV-F01B9RYR7D4-b6cceb5370/20200925_151324_1024.jpg?t=xoxe-1081801419845-1460371085732-1447478355206-ee90633e5b0a90e5044d36ec67b96435"">"
2020-09-27T20:33:34Z,ursula_rogg,Ursula Rogg,"<img class=""fit"" src=""https://files.slack.com/files-tmb/T012DPKCBQV-F01BGJ1LYHY-d4e8b88b7e/20200925_151314_1024.jpg?t=xoxe-1081801419845-1460371085732-1447478355206-ee90633e5b0a90e5044d36ec67b96435"">"
2020-09-27T20:33:34Z,ursula_rogg,Ursula Rogg,"<img class=""fit"" src=""https://files.slack.com/files-tmb/T012DPKCBQV-F01C6DEMM7S-999104ee7d/20200925_151303_1024.jpg?t=xoxe-1081801419845-1460371085732-1447478355206-ee90633e5b0a90e5044d36ec67b96435"">"
2020-09-27T20:42:50Z,ursula_rogg,Ursula Rogg,"unter der 63 durch gehört jetzt alles der ""deutsche wohnen"".  andi s, postbeamter, kreuzberger, mieterbewegung - 40 jahre leben in otto suhr, ""das war die ärmste siedlung berlins. jetzt bin ick abgewickelt."" durch corona gibts keine mieterversammlungen mehr. die deutsche wohnen baut weiter."
2020-09-28T17:45:09Z,georg_spehr,Georg Spehr,"räumliche Ausbreitung beim Markt am Maybachufer, der seit einigen Wochen auch einen Teil der Hobrechtstrasse nutzt."
2020-09-28T17:45:09Z,georg_spehr,Georg Spehr,"<img class=""fit"" src=""https://files.slack.com/files-tmb/T012DPKCBQV-F01BX6RV6P3-40c4f8d550/markt_maybachufer_1_1024.jpg?t=xoxe-1081801419845-1460371085732-1447478355206-ee90633e5b0a90e5044d36ec67b96435"">"
2020-09-28T17:45:09Z,georg_spehr,Georg Spehr,"<img class=""fit"" src=""https://files.slack.com/files-tmb/T012DPKCBQV-F01B3RB5VSB-c3f591154c/markt_maybachufer_2_1024.jpg?t=xoxe-1081801419845-1460371085732-1447478355206-ee90633e5b0a90e5044d36ec67b96435"">"
2020-09-28T17:51:46Z,georg_spehr,Georg Spehr,"Abstandhalten braucht Platz. Diese Arztpraxis, die wohl auch eine offizielle Teststelle ist, hat ihr Wartezimmer auf den Bürgersteig ausgedehnt. An der Fassade auch dementsprechende Notizen …"
2020-09-28T17:51:46Z,georg_spehr,Georg Spehr,"<img class=""fit"" src=""https://files.slack.com/files-tmb/T012DPKCBQV-F01BJQ7HSQK-88648468c0/arztpraxis_aussenbereich_1024.jpg?t=xoxe-1081801419845-1460371085732-1447478355206-ee90633e5b0a90e5044d36ec67b96435"">"
2020-09-28T17:51:46Z,georg_spehr,Georg Spehr,"<img class=""fit"" src=""https://files.slack.com/files-tmb/T012DPKCBQV-F01BBS1CJBY-d26bd8679e/corona__notes_33_1024.jpg?t=xoxe-1081801419845-1460371085732-1447478355206-ee90633e5b0a90e5044d36ec67b96435"">"
2020-09-28T17:51:46Z,georg_spehr,Georg Spehr,"<img class=""fit"" src=""https://files.slack.com/files-tmb/T012DPKCBQV-F01BJQ7PKC3-855605a14a/corona__notes_42a_1024.jpg?t=xoxe-1081801419845-1460371085732-1447478355206-ee90633e5b0a90e5044d36ec67b96435"">"
2020-09-28T17:51:46Z,georg_spehr,Georg Spehr,"<img class=""fit"" src=""https://files.slack.com/files-tmb/T012DPKCBQV-F01C8DHBP1N-0ebe902ce4/corona__notes_42b_1024.jpg?t=xoxe-1081801419845-1460371085732-1447478355206-ee90633e5b0a90e5044d36ec67b96435"">"
2020-09-28T17:54:46Z,georg_spehr,Georg Spehr,Notizen am Rande
2020-09-28T17:54:46Z,georg_spehr,Georg Spehr,"<img class=""fit"" src=""https://files.slack.com/files-tmb/T012DPKCBQV-F01BX7F9CTT-1367e1ebab/corona__notes_29_1024.jpg?t=xoxe-1081801419845-1460371085732-1447478355206-ee90633e5b0a90e5044d36ec67b96435"">"
2020-09-28T17:54:46Z,georg_spehr,Georg Spehr,"<img class=""fit"" src=""https://files.slack.com/files-tmb/T012DPKCBQV-F01BFFR380M-12e9cbca53/corona__notes_30_1024.jpg?t=xoxe-1081801419845-1460371085732-1447478355206-ee90633e5b0a90e5044d36ec67b96435"">"
2020-09-28T17:54:46Z,georg_spehr,Georg Spehr,"<img class=""fit"" src=""https://files.slack.com/files-tmb/T012DPKCBQV-F01BQPZN7A8-1dbc0f0581/corona__notes_32_1024.jpg?t=xoxe-1081801419845-1460371085732-1447478355206-ee90633e5b0a90e5044d36ec67b96435"">"
2020-09-28T17:54:46Z,georg_spehr,Georg Spehr,"<img class=""fit"" src=""https://files.slack.com/files-tmb/T012DPKCBQV-F01BQPZSBBN-97203e0939/corona__notes_37_1024.jpg?t=xoxe-1081801419845-1460371085732-1447478355206-ee90633e5b0a90e5044d36ec67b96435"">"
2020-09-28T17:55:46Z,georg_spehr,Georg Spehr,Notizen am Rande - diesmal in Konstanz und Sigmaringen
2020-09-28T17:55:46Z,georg_spehr,Georg Spehr,"<img class=""fit"" src=""https://files.slack.com/files-tmb/T012DPKCBQV-F01BJQJ8J5R-4752de379e/corona__notes_34_konstanz_1024.jpg?t=xoxe-1081801419845-1460371085732-1447478355206-ee90633e5b0a90e5044d36ec67b96435"">"
2020-09-28T17:55:46Z,georg_spehr,Georg Spehr,"<img class=""fit"" src=""https://files.slack.com/files-tmb/T012DPKCBQV-F01BQQ2MLMS-d6dea345b2/corona__notes_35_sigmaringen_1024.jpg?t=xoxe-1081801419845-1460371085732-1447478355206-ee90633e5b0a90e5044d36ec67b96435"">"
2020-09-28T17:57:26Z,georg_spehr,Georg Spehr,Notizen am Rande
2020-09-28T17:57:26Z,georg_spehr,Georg Spehr,"<img class=""fit"" src=""https://files.slack.com/files-tmb/T012DPKCBQV-F01BFFXCT29-c1582746a1/corona__notes_31_1024.jpg?t=xoxe-1081801419845-1460371085732-1447478355206-ee90633e5b0a90e5044d36ec67b96435"">"
2020-09-28T17:57:26Z,georg_spehr,Georg Spehr,"<img class=""fit"" src=""https://files.slack.com/files-tmb/T012DPKCBQV-F01BX7MT317-37e2a4042f/corona__notes_36_1024.jpg?t=xoxe-1081801419845-1460371085732-1447478355206-ee90633e5b0a90e5044d36ec67b96435"">"
2020-09-28T17:57:26Z,georg_spehr,Georg Spehr,"<img class=""fit"" src=""https://files.slack.com/files-tmb/T012DPKCBQV-F01C8DX9MME-97a4c5ef55/corona__notes_38_1024.jpg?t=xoxe-1081801419845-1460371085732-1447478355206-ee90633e5b0a90e5044d36ec67b96435"">"
2020-09-28T17:59:13Z,georg_spehr,Georg Spehr,Notizen am Rande - Pandemie und Marketing
2020-09-28T17:59:13Z,georg_spehr,Georg Spehr,"<img class=""fit"" src=""https://files.slack.com/files-tmb/T012DPKCBQV-F01BJQTM6UT-a506ef9729/corona__notes_41_1024.jpg?t=xoxe-1081801419845-1460371085732-1447478355206-ee90633e5b0a90e5044d36ec67b96435"">"
2020-09-28T17:59:53Z,georg_spehr,Georg Spehr,Abstandsmarkierungen werden zu Werbeflächen
2020-09-28T17:59:53Z,georg_spehr,Georg Spehr,"<img class=""fit"" src=""https://files.slack.com/files-tmb/T012DPKCBQV-F01BQQEF69J-7f4fc18f91/abstandsmarkierung_werbung_1024.jpg?t=xoxe-1081801419845-1460371085732-1447478355206-ee90633e5b0a90e5044d36ec67b96435"">"
2020-09-28T18:01:32Z,georg_spehr,Georg Spehr,Notizen am Rande
2020-09-28T18:01:32Z,georg_spehr,Georg Spehr,"<img class=""fit"" src=""https://files.slack.com/files-tmb/T012DPKCBQV-F01BJR1EU9H-104b2750c6/corona__notes_40_1024.jpg?t=xoxe-1081801419845-1460371085732-1447478355206-ee90633e5b0a90e5044d36ec67b96435"">"
2020-09-28T18:01:32Z,georg_spehr,Georg Spehr,"<img class=""fit"" src=""https://files.slack.com/files-tmb/T012DPKCBQV-F01BJR1KQE7-ae7f758c95/corona__notes_39_1024.jpg?t=xoxe-1081801419845-1460371085732-1447478355206-ee90633e5b0a90e5044d36ec67b96435"">"
2020-09-28T18:02:49Z,georg_spehr,Georg Spehr,Masken gehören inzwischen zum Standartsortiment
2020-09-28T18:02:49Z,georg_spehr,Georg Spehr,"<img class=""fit"" src=""https://files.slack.com/files-tmb/T012DPKCBQV-F01BJR5UPSP-f5fa426c1a/maskenverkaufkarstadt_1024.jpg?t=xoxe-1081801419845-1460371085732-1447478355206-ee90633e5b0a90e5044d36ec67b96435"">"
2020-09-28T18:04:10Z,georg_spehr,Georg Spehr,Notizen am Rande - “No Spitting”
2020-09-28T18:04:10Z,georg_spehr,Georg Spehr,"<img class=""fit"" src=""https://files.slack.com/files-tmb/T012DPKCBQV-F01BQQTAKV2-e95f4a1c17/corona__notes_43_1024.jpg?t=xoxe-1081801419845-1460371085732-1447478355206-ee90633e5b0a90e5044d36ec67b96435"">"
2020-09-29T11:18:11Z,susanne_jaschko,Susanne Jaschko,"Bilder auf meinem Telefon gefunden, die ich längst hochladen wollte: vom 7. Juni, offene Ateliers, hinter dem Milchhof, Schwedter Straße, Berlin. Gefesselte Skulpturen, Sarkophage aus Plastik: Haltet still, bewegt euch nicht, isoliert euch!"
2020-09-29T11:18:11Z,susanne_jaschko,Susanne Jaschko,"<img class=""fit"" src=""https://files.slack.com/files-tmb/T012DPKCBQV-F01BYUFAP7B-624c99c904/img_20200607_140912_1024.jpg?t=xoxe-1081801419845-1460371085732-1447478355206-ee90633e5b0a90e5044d36ec67b96435"">"
2020-09-29T11:18:11Z,susanne_jaschko,Susanne Jaschko,"<img class=""fit"" src=""https://files.slack.com/files-tmb/T012DPKCBQV-F01BH7BV8SH-b8424af9fa/img_20200607_140858_1024.jpg?t=xoxe-1081801419845-1460371085732-1447478355206-ee90633e5b0a90e5044d36ec67b96435"">"
